date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,restaurantID
8/3/2010,yupG5xCse1CWOjULXnFSdg,VdSumTqAMtUe9vtDjr6nIQ,"Ok, there was a lot of hype I guess is the word for AOP around their stuffed and I had a chance to try it last night It was really good. I don't consider myself an expert when it comes to stuffed pizza but you could sit someone in front of this pizza and tell them with confidence that this is what Chicago Stuffed Pizza should look and taste like. Prices are average and delivery took a bit longer than I would have expected on a Monday night but that's no problem. I got a Cheese Stuffed Pizza, the cheese was great it was a little undercooked but I prefer that so that was to my benefit. A very good stuffed pizza will be having this again : )",4,0,0,0,1,tW2jfL-qMccAYZSghPBbHA
1/7/2012,sUoQSYpvIHN4rewgU6yENA,Ot9jKJuzg0fxFpjzu1g4Kg,"Simply phenomenal!!! This is the second time I dine at Sapori Trattoria, and I'll be sure to return every time I visit Chicago.Not only do they take the concept of pasta to a whole new level with sauces that are out of this world, they also offer exquisite appetizers, the freshest seafood, and a wine selection to please just about anyone.The staff is most friendly, and the service was fast, considering that they were completely packed on a Monday evening.For appetizer I had the 'Crostini di Avocado'.  No... it's not guacamole! It's much lighter and more sophisticated. A perfect balance of flavor, lightness and creativity. Next, I had the Spaghetti Barese. 'Nona' will have to forgive me this time; I used to think she was the one who made the best meatballs in the world, but Sapori's are just to die for. And as if I hadn't already eaten enough, I decided to go ahead and splurge on the seafood. I chose the 'Bass alla Piccata'. What else can I say? Simply heavenly! A delicacy that is fit for a king! My friends and I shared a sampler of their luscious desserts. I need to call those guys at Merriam Webster, the chocolate raspberry cake they serve deserves an entry of its own on the dictionary.What an evening! What a meal! Thanks Chef Anthony... Sapori is one more reason why I love Chicago so much!Rodrigo Guedes - Newark, NJ",5,0,0,0,1,LYppbvgJlBG0SqjSKFiFGg
11/22/2011,Sac0r0YBNyVAA-o4ChdDHQ,v7aad4dwznHGUqicAkYxow,"Never skip on: Brazilian cheese bread, Lobster Bisque Soup, Garlic Mashed potatoes, Picahna, and Flank steak. Cons: our waiter was extremely slow and not helpful. HOWEVER, I loved the meat so 5 stars anyway.",5,0,0,0,1,3Mx2PM7v8qjqhgF3cDXxbQ
9/22/2010,0dt-0UFykYNNcCWrtJqsOg,KDrRwgcGfMHzJXACVtreMA,"I have avoided The Chicago Diner for brunch only because of the lines out the door, but after my late dinner experience, I cannot hold off any longer. Despite the fact that we arrived around 9:20, the place was packed. Fortune smiled upon us (as did the friendly host!) and a booth was available. Service over all was super friendly, super fast. We had our beers in no time (awesome selection), and our food came quickly too. As I am a sucker for all things Mexicanspired, I was psyched to see the enchiladas at The Chicago Diner with their deliciously spicy seitan-chorizo and big hunk of avocado slices on top. Oh, and vegan cheese, of course, should you choose it The meal was massive, so I couldn't quite finish it off, and I wanted to save room for a s'mores milkshake! (YUM.) You've won me over, Chicago Diner. I will blissfully wait in your brunch lines from here on out.",5,5,3,2,0,o54U2VkQama8FI30qDkWvw
7/30/2007,Mbs41fmVG1yt06gB-6J2fw,Dlv31hmpzG1H-pYn-kWqbA,"I love the Bongo Room for brunch on a Saturday or Sunday.  Their eggs benedict is fantastic, but I was sad to see on a Friday morning it was not on the menu.   Their breakfast burrito was a great substitute.  The service is always good and the coffee is awesome.  We dig this place.",5,1,1,0,0,_b69OdBNLhysN1jFlYNQiA
6/8/2012,PktPs4K5fkXwFAL9dLKtkg,mgVLLT2NDmU_EI_g8nHqNQ,"One of my favorite places to eat in Chicago! The food is awesome, the staff is always on top of their game.  Rockit gotta right with this one!!",5,0,0,0,0,8d_DiHWB-pjBVW3a7D8EWg
3/20/2011,THuoHiafWDi4qhAsr,7k4UQnkQBsobHR6sr2ph1g,"Went for Valentines Day. Now, normally I don't really do fine dining. I really thought I'd be uncomfortable. But that was not the case. It was definitely one of the best dinner experiences I've ever had",5,2,1,0,0,AkfSndWBxnTn-LpmiL8aLA
9/11/2008,QVf_9L8d6XeGfCWZL6tjAA,5yZViImE_f5jvXcejSdlLg,lol....! Just opened an account on Yelp with the same comment as Michael S.....ha! Pho with Cows Penis.....uuummm yum yum !! lolAnyhow....didn't feel like cows penis today so went for a chicken broth rice noodle soup with vegetables and was pretty good...I was surprised they really get a lunchtime rush going in here...but basic good pho at decent prices.,3,0,0,0,1,ALwH81_sqskLmwfWS-_eeQ
5/12/2008,u2iSXKFHY,Tgd7hyIEDisWdiSSUf9Rwg,"I've been here twice now and I'm not completely won over by it's fantastic-ness.  I'm also pretty certain I'll be going back.  How to reconcile the two?  Here it is: The food is quality for cheap.  The pasta dish I had was excellent and the portion was enormous.  The left-overs were even great...cold.  The pasta will call me back and certainly the price will too. My issue with this place both times has been the service.  It's slow.  It's not awesome.  The last time I was there (with Meghan B.) and her drink came out with lipstick marks on the glass.  I was semi-gagging as it sat there on the table for a good 10-15 minutes before there was a ""check-up"" that would allow for remedying that situation.  AND, I felt there wasn't enough ""Oh my god...I'm so sorry""-ing going on.  When the server returned with the drink he said, ""I even gave you a fresh glass of wine.""  Well DUH.  That's what I would have EXPECTED.  Something like that happens (and I'm saying the lipstick was egregious...and did I already say disgusting), I'm thinking comping that drink wouldn't be totally wrong. Anyway, a great place for lunch/dinner.  Very good food for the price.  I just want them to be a smidge more attentive.",3,0,0,0,0,XgGUnYs2bjbbNvBefFtWxA
11/20/2011,1MLnIHX8wu3aAPr9WPboQg,98DslWquC6ypAJZyZcKcZg,"We came here for a couples date night and ate in the formal dining room. The restaurant has an old school feel to it.  We started off with a shrimp cocktail that was very good - and the shrimp were huge.  Very good.  There lobster bisque was quite delicious (although not to the level of my favorite bisque).   I had the Nantucket Bay Scallops which are almost mini scallops.  They were served with spinach.  They were cooked perfectly and very tender.  As a personal preference, I think I prefer bigger scallops.  We also ordered the side of broccoli, which was super delicious and tender.  I also had some of my fiance's combination plate and I think he had the right idea.  The combination gives you the best of everything - scallops, shrimp and crab cakes.  Yummy!  Our dinner companions enjoyed their food as evidence by the quiet chatter while we were eating dinner.   Our waitress was also wonderful.  She was very helpful and good with our table (we had about 3 different allergies between the four of us).  She made it a very good night and was helpful in recommending wine.  I would definitely recommend the place and go back again.",4,1,1,0,0,dKcO9OQ44RPRlkWe-vToFA
4/29/2007,Bmz2aU7GKxI1rkImbQ4P0Q,i-8ju3nya6Ge4liiMWZ7fw,"I love a good steakhouse.  Although this one is a chain restaurant, it is done well and it is done right.  I like the atmosphere, the decor, and I have to admit that the food is spectacular.  I also like the fact that it is reasonably priced, you won't leave broke or hungry, and there are absolutely no airs.  It's set up like an old fashioned supper club, and you can dress up or down.We have been to Wildfire quite a few times....admittedly we once went twice in a week.  They have great wine tasting dinners.  Hands down, I would recommend one to anyone who is interested in learning the art of wine pairings.  It is really great fun.  Our first time, my boyfriend I felt like were were on a couples blind date.  You are paired with 2 or 3 other couples at your table, and the wine and courses are never-ending.I also like that they offer drink trios as well as their steak trios.  It's a great way to taste and experience new foods and drinks.  I love their chopped salad...it is by far different from any other chopped salad that I have ever had because it contains tortilla chips, corn, and a citrus lime vinaigerette.  The only salad that I have had there that I did not enjoy was their tomato salad.  It was way too mushy and flavorless.  We've enjoyed all of their appetizers, and have tried steaks, pastas, and their duck.  Their desserts are also very tasty and highly recommended.  I highly recommend Wildfire for a unpretentious steak dinner.  Dinner for 4 including alcoholic drinks and tip will cost around $200.",4,0,0,0,1,CQ75CQSyrsmb-S3UAwCHpw
5/1/2009,NQsjTHZiu73RNDA03wbnFw,Gh9XXjHCYWvtdMhieDLHSw,"I so love this place, and can't wait til' I go back... again. The food is great, but the decor is what I love the most. They really did a great job putting this place together. And the mac & chesse is to die for! The Wilde Burger is awesome too. I just wish they had the mac & cheese on the late night menu!",5,0,0,0,1,h-CNRJ-bqSZvz75J4A9cFg
9/3/2012,noNeC1zuUmEy6QQeZOnZ9w,xqs2dAP6Q9NoAnghMhARUQ,"There is one thing Chicago without a doubt has over NYC: the fact that you can find great restaurants like The Purple Pig in the middle of the most touristy part of downtown.* The bf and I popped in here, famished and eager, right after checking into our hotel just a few blocks away on the Friday afternoon before Labor Day weekend. Luckily there was no wait for a party of two as it was just 5pm, although the restaurant was already quite packed and definitely poppin'. We sat on one of the inconveniently high communal-style bar tables, which turned out to be a surprisingly good time and quite enjoyable. Being a gastropub-like establishment, they have a pretty intensive list of beverages, with wines from different countries and many European beers on tap. The bf and I went with 1/2 bottle of the Pinot Grigio, which was just perfect for a hot and humid afternoon. As for the food, I love the small-plate concept here, which allows for easy sharing and optimum pleasure of the palate. While the menu is certainly pork-centric (which is absolutely fine by me), they do have several antipasti and vegetable dishes that can round out an otherwise rich meal nicely. - Raw corn, Heirloom Tomatoes & Arugula Pesto: this cold antipasti was the epitome of summer on a plate. You could really taste the freshness of the sweet corn and heirloom baby tomatoes that are at the peak of their season, dressed ever so simply with a light arugula pesto that's just slightly bitter and herbaceous. - Braised Baby Artichokes, Fingerling Potatoes, Asiago & Salami Toscana: calling this a braised artichoke dish may be somewhat misleading, as the baby artichokes are mostly just brined. It is very good however, and unmistakably Italian in flavor, a friendly complement to the pinot grigio we were sipping on. - Pork Neck Bone Gravy with Ricotta from the ""Smears"" section: this was again very Italian in preparation and flavor; what is essentially a Sunday red gravy contained tender chunks of pork neck meat and fresh ricotta was served bubbling in a ramekin and oh-so-comforting. The grilled filone bread served with the smear was great as well, liberally brushed with olive oil with just a little char. - Milk Braised Pork Shoulder with Mashed Potatoes: it's no wonder that this is the signature dish at The Purple Pig. I don't even think words can do this amazing pork dish justice, so I won't try to, besides just say that it was one of the best pork shoulder preparations I've had in a long, long time. This place is a serious party. Swine, dine, wine baby. Swine, dine, wine. -- *Yeah, NYC, get on that! Before the Second City catches up to ya!",5,2,1,1,0,boE4Ahsssqic7o5wQLI04w
